"id","houseno","houseno_specification","geo_long","geo_lat","address_specification_verbatim","street_id"
"1","28",NULL,"2.30776","48.8558",NULL,"1"
"2","12",NULL,"2.30786","48.8697",NULL,"2"
"3","12",NULL,"2.30786","48.8697",NULL,"2"
"4","64",NULL,"0","0",NULL,"3"
"5",NULL,NULL,"2.32294","48.8755",NULL,"4"
"6","8",NULL,"2.36577","48.8541",NULL,"5"
"7","6",NULL,"2.337","48.8714","Galerie Du Baromètre","6"
"8","21",NULL,"2.33351","48.869",NULL,"7"
"9","6",NULL,"2.31949","48.8731",NULL,"8"
"10","4",NULL,"2.31949","48.8731",NULL,"8"
"11","13",NULL,"2.31963","48.8705",NULL,"9"
"12","15",NULL,"2.31963","48.8705",NULL,"9"
"13","8",NULL,"2.36086","48.8723",NULL,"10"
"14","14",NULL,"2.32995","48.8656",NULL,"11"
"15","8",NULL,"2.32995","48.8656",NULL,"11"
"16","3",NULL,"2.32995","48.8656",NULL,"11"
"17","5",NULL,"2.33863","48.8711",NULL,"12"
"18","5",NULL,"2.33863","48.8711",NULL,"12"
"19","5",NULL,"2.33863","48.8711",NULL,"12"
"20","1",NULL,"2.33863","48.8711",NULL,"12"
"21","8",NULL,"2.33863","48.8711",NULL,"12"
"22","39",NULL,"2.32703","48.8795",NULL,"13"
"23","52",NULL,"2.32703","48.8795",NULL,"13"
"24","42",NULL,"2.32703","48.8795",NULL,"13"
"25","21",NULL,"2.32703","48.8795",NULL,"13"
"26","48",NULL,"2.32703","48.8795",NULL,"13"
"27","27",NULL,"2.32703","48.8795",NULL,"13"
"28","27",NULL,"2.32703","48.8795",NULL,"13"
"29","4",NULL,"2.34245","48.8641",NULL,"14"
"30","15",NULL,"2.3743","48.8669",NULL,"15"
"31","10",NULL,"2.3743","48.8669",NULL,"15"
"32","39",NULL,"2.3123","48.8732",NULL,"16"
"33","35",NULL,"2.3123","48.8732",NULL,"16"
"34","9",NULL,"2.3123","48.8732",NULL,"16"
"35","5",NULL,"2.35917","48.8628",NULL,"17"
"36","19",NULL,"2.35917","48.8628",NULL,"17"
"37","6",NULL,"2.35917","48.8628",NULL,"17"
"38","2",NULL,"2.35917","48.8628",NULL,"17"
"39","4",NULL,"2.35917","48.8628",NULL,"17"
"40","11",NULL,"2.32788","48.8319",NULL,"18"
"41","22",NULL,"2.32213","48.8726",NULL,"19"
"42","74",NULL,"2.32213","48.8726",NULL,"19"
"43","76",NULL,"2.32213","48.8726",NULL,"19"
"44","8",NULL,"2.32213","48.8726",NULL,"19"
"45","74",NULL,"2.32213","48.8726",NULL,"19"
"46","72",NULL,"2.32213","48.8726","Magazine Rue Du Rocher 62","19"
"47","12",NULL,"2.33351","48.869",NULL,"7"
"48","9",NULL,"2.34954","48.8541",NULL,"21"
"49","24",NULL,"2.33386","48.8654",NULL,"22"
"50","27",NULL,"0","0","À La Villette","23"
"51","21",NULL,"2.3516","48.8474",NULL,"24"
"52","3",NULL,"2.33194","48.8453",NULL,"25"
"53","13",NULL,"2.31949","48.8731",NULL,"8"
"54","12",NULL,"2.31949","48.8731",NULL,"8"
"55","3",NULL,"2.36848","48.8896","À La Villette","26"
"56","9",NULL,"2.3359","48.8782",NULL,"27"
"57","46",NULL,"2.36046","48.8349",NULL,"28"
"58","108",NULL,"2.33452","48.8365",NULL,"29"
"59","36",NULL,"2.33452","48.8365",NULL,"29"
"60","9",NULL,"2.33452","48.8365",NULL,"29"
"61","23",NULL,"2.33452","48.8365",NULL,"29"
"62","30",NULL,"2.33452","48.8365",NULL,"29"
"63","39",NULL,"2.35066","48.872",NULL,"30"
"64","40",NULL,"2.35066","48.872",NULL,"30"
"65","7",NULL,"2.35066","48.872",NULL,"30"
"66","7",NULL,"2.35066","48.872",NULL,"30"
"67","14",NULL,"2.35066","48.872",NULL,"30"
"68","8",NULL,"2.35066","48.872",NULL,"30"
"69","26",NULL,"2.35066","48.872",NULL,"30"
"70","10",NULL,"2.32125","48.8847","In Batignolles","31"
"71","1",NULL,"2.35066","48.872",NULL,"30"
"72","39",NULL,"2.35066","48.872","Rue De L' Echiquier 38","30"
"73","29",NULL,"2.35066","48.872",NULL,"30"
"74","8",NULL,"0","0",NULL,"32"
"75","19",NULL,"2.35066","48.872",NULL,"30"
"76","49",NULL,"2.35066","48.872",NULL,"30"
"77","37",NULL,"2.35066","48.872","Wohnung","30"
"78","7",NULL,"2.35066","48.872",NULL,"30"
"79","24",NULL,"2.35066","48.872",NULL,"30"
"80","16",NULL,"2.35066","48.872",NULL,"30"
"81","14",NULL,"2.35066","48.872",NULL,"30"
"82","4",NULL,"2.31129","48.8515","Avenue De Villars 2 Place Vauban 3","33"
"83","37",NULL,"2.31129","48.8515",NULL,"33"
"84","35",NULL,"2.35065","48.8741",NULL,"34"
"85","3",NULL,"2.35065","48.8741",NULL,"34"
"86","5",NULL,"2.35065","48.8741",NULL,"34"
"87","20",NULL,"2.35065","48.8741",NULL,"34"
"88","20",NULL,"2.35065","48.8741",NULL,"34"
"89","11",NULL,"2.35065","48.8741",NULL,"34"
"90","25",NULL,"2.35065","48.8741",NULL,"34"
"91","85",NULL,"2.35065","48.8741","Rue Chabrol 59 Dépôt Boulevard Des Italiens 5","34"
"92","49",NULL,"2.35065","48.8741",NULL,"34"
"93","24",NULL,"0","0","À La Villette","23"
"94","10",NULL,"2.35065","48.8741",NULL,"34"
"95","3",NULL,"2.35065","48.8741",NULL,"34"
"96","33",NULL,"2.35065","48.8741",NULL,"34"
"97","9",NULL,"2.35065","48.8741",NULL,"34"
"98","32",NULL,"2.35065","48.8741",NULL,"34"
"99","23",NULL,"2.35237","48.841",NULL,"35"
"100","26",NULL,"2.31128","48.8854","In Batignolles","36"
"101","60",NULL,"2.37043","48.8785","À La Villette","37"
"102","30",NULL,"2.35066","48.872",NULL,"30"
"103","92",NULL,"2.35065","48.8741",NULL,"34"
"104","17",NULL,"2.35875","48.8761",NULL,"40"
"105","3",NULL,"2.33472","48.8542",NULL,"41"
"106","12",NULL,"2.33472","48.8542",NULL,"41"
"107","6",NULL,"2.33472","48.8542",NULL,"41"
"108","17",NULL,"2.33856","48.8532",NULL,"42"
"109","19",NULL,"0","0",NULL,"43"
"110","3",NULL,"2.33856","48.8532",NULL,"42"
"111","3",NULL,"2.33856","48.8532",NULL,"42"
"112","5",NULL,"2.33856","48.8532",NULL,"42"
"113","12",NULL,"2.33856","48.8532",NULL,"42"
"114","28",NULL,"2.33856","48.8532",NULL,"42"
"115","17",NULL,"2.34746","48.8399",NULL,"44"
"116","52",NULL,"2.34215","48.86",NULL,"45"
"117","46",NULL,"2.34215","48.86",NULL,"45"
"118","10",NULL,"2.34215","48.86",NULL,"45"
"119","16",NULL,"2.32419","48.873",NULL,"46"
"120","5",NULL,"2.32419","48.873","Rue Chauveau-lagarde 7","46"
"121","56",NULL,"2.37043","48.8785","À La Villette","37"
"122","7",NULL,"2.32419","48.873","Rue Chauveau-lagarde 12","46"
"123","61",NULL,"2.32419","48.873",NULL,"46"
"124","12",NULL,"2.33836","48.8682",NULL,"47"
"125","4",NULL,"2.34556","48.8579",NULL,"48"
"126","15",NULL,"2.33608","48.8539",NULL,"49"
"127","5",NULL,"2.33399","48.8635",NULL,"50"
"128","1",NULL,"2.33399","48.8635",NULL,"50"
"129","8",NULL,"2.33399","48.8635",NULL,"50"
"130","20",NULL,"2.35043","48.8715",NULL,"51"
"131","4",NULL,"2.35043","48.8715",NULL,"51"
"132","6",NULL,"2.35043","48.8715",NULL,"51"
"133","13",NULL,"2.35043","48.8715",NULL,"51"
"134","10",NULL,"2.35043","48.8715",NULL,"51"
"135","42",NULL,"2.35043","48.8715",NULL,"51"
"136","36",NULL,"2.35043","48.8715",NULL,"51"
"137","6",NULL,"2.35111","48.8878","In Montmartre","52"
"138","26",NULL,"2.35043","48.8715",NULL,"51"
"139","39",NULL,"2.35043","48.8715",NULL,"51"
"140","18",NULL,"2.35043","48.8715",NULL,"51"
"141","30",NULL,"2.35043","48.8715",NULL,"51"
"142","19",NULL,"2.35043","48.8715",NULL,"51"
"143","4",NULL,"2.35043","48.8715",NULL,"51"
"144","17",NULL,"2.35043","48.8715",NULL,"51"
"145","22",NULL,"2.35043","48.8715",NULL,"51"
"146","30",NULL,"2.35043","48.8715",NULL,"51"
"147","20",NULL,"2.35043","48.8715",NULL,"51"
"148","19",NULL,"2.35043","48.8715",NULL,"51"
"149","15",NULL,"2.35043","48.8715",NULL,"51"
"150","2",NULL,"2.341","48.8509",NULL,"53"
"151","36",NULL,"2.341","48.8509",NULL,"53"
"152","13",NULL,"2.341","48.8509",NULL,"53"
"153","5",NULL,"2.341","48.8509",NULL,"53"
"154","93",NULL,"2.341","48.8509",NULL,"53"
"155","76",NULL,"2.341","48.8509",NULL,"53"
"156","88",NULL,"2.341","48.8509",NULL,"53"
"157","64",NULL,"2.341","48.8509",NULL,"53"
"158","18",NULL,"2.32921","48.8495",NULL,"55"
"159","10",NULL,"2.36389","48.8697",NULL,"56"
"160","39",NULL,"2.36389","48.8697",NULL,"56"
"161","7",NULL,"2.34066","48.8527",NULL,"57"
"162","60",NULL,"2.34305","48.8826","In Montmartre","125"
"163","7",NULL,"2.34901","48.8518",NULL,"59"
"164","22",NULL,"2.34901","48.8518",NULL,"59"
"165","10",NULL,"2.32582","48.8748",NULL,"60"
"166","9",NULL,"2.32582","48.8748",NULL,"60"
"167","3",NULL,"2.33869","48.8509",NULL,"61"
"168","56",NULL,"2.31713","48.8349",NULL,"62"
"169","10",NULL,"2.31713","48.8349",NULL,"62"
"170","38",NULL,"2.31713","48.8349",NULL,"62"
"171","3",NULL,"0","0",NULL,"63"
"172","102",NULL,"2.32157","48.8822","In Batignolles","64"
"173","44",NULL,"2.31713","48.8349",NULL,"62"
"174","18",NULL,"2.35917","48.8842",NULL,"65"
"175","40",NULL,"2.35917","48.8842","In La Chapelle","66"
"176","20",NULL,"2.31594","48.8609",NULL,"67"
"177","77",NULL,"2.31594","48.8609",NULL,"67"
"178","182",NULL,"2.31594","48.8609",NULL,"67"
"179","91",NULL,"2.31594","48.8609",NULL,"67"
"180","138",NULL,"2.31594","48.8609","Quai D'orsay 39","67"
"181","121",NULL,"2.31594","48.8609",NULL,"67"
"182","91",NULL,"2.31594","48.8609",NULL,"67"
"183","91",NULL,"2.31594","48.8609",NULL,"67"
"184","126",NULL,"2.31594","48.8609",NULL,"67"
"185","16",NULL,"2.31594","48.8609",NULL,"67"
"186","16",NULL,"2.31594","48.8609",NULL,"67"
"187","82",NULL,"2.31594","48.8609",NULL,"67"
"188","82",NULL,"2.31594","48.8609",NULL,"67"
"189","64",NULL,"2.37043","48.8785","À La Villette","37"
"190","54",NULL,"2.31594","48.8609",NULL,"67"
"191","12",NULL,"2.38337","48.8862","À La Villette","68"
"192","1",NULL,"2.34103","48.8681",NULL,"69"
"193","21",NULL,"2.34103","48.8681",NULL,"69"
"194","18",NULL,"2.34103","48.8681",NULL,"69"
"195","7",NULL,"2.32563","48.8848","In Batignolles","7"
"196","17",NULL,"2.34103","48.8681",NULL,"69"
"197","21",NULL,"2.34103","48.8681",NULL,"69"
"198","14",NULL,"2.34103","48.8681",NULL,"69"
"199","16",NULL,"2.34103","48.8681",NULL,"69"
"200","14",NULL,"2.34103","48.8681",NULL,"69"
"201","31",NULL,"2.34577","48.8552","Rue Du Marché-neuf 50","71"
"202","16",NULL,"2.35367","48.8569",NULL,"72"
"203","16",NULL,"2.35367","48.8569",NULL,"72"
"204","47",NULL,"2.31704","48.8766",NULL,"73"
"205","14",NULL,"2.3094","48.8613",NULL,"74"
"206","3",NULL,"2.33963","48.8695",NULL,"75"
"207","4",NULL,"2.33963","48.8695",NULL,"75"
"208","9",NULL,"2.33963","48.8695",NULL,"75"
"209","10",NULL,"2.33963","48.8695",NULL,"75"
"210","48",NULL,"0","0",NULL,"76"
"211","13",NULL,"2.36615","48.8519",NULL,"77"
"212","19",NULL,"2.36615","48.8519",NULL,"77"
"213","28",NULL,"0","0","À L' Hôpital Des Ménages","78"
"214","22",NULL,"2.33278","48.8739",NULL,"79"
"215","6",NULL,"2.36618","48.8573","Impasse Des Hospitalières 2","80"
"216","6",NULL,"2.36618","48.8573",NULL,"80"
"217","10",NULL,"2.3475","48.8858","In Montmartre","81"
"218","63",NULL,"2.3475","48.8858","In Montmartre","81"
"219","14",NULL,"2.3475","48.8858","In Montmartre","81"
"220","45","bis","2.33278","48.8739",NULL,"79"
"221","1",NULL,"2.38174","48.8863","À La Villette","83"
"222","19","bis","2.33278","48.8739",NULL,"79"
"223","23",NULL,"2.33278","48.8739",NULL,"79"
"224","59",NULL,"2.33278","48.8739",NULL,"79"
"225","29",NULL,"2.33278","48.8739",NULL,"79"
"226","7",NULL,"2.33278","48.8739",NULL,"79"
"227","19","bis","2.33278","48.8739",NULL,"79"
"228","33",NULL,"2.33278","48.8739",NULL,"79"
"229","43",NULL,"2.33278","48.8739",NULL,"79"
"230","8",NULL,"2.33278","48.8739",NULL,"79"
"231","18",NULL,"2.33278","48.8739",NULL,"79"
"232","68",NULL,"2.33278","48.8739",NULL,"79"
"233","13",NULL,"2.3535","48.8856","In Chapelle","84"
"234","22",NULL,"2.33278","48.8739",NULL,"79"
"235","37",NULL,"2.35261","48.8413",NULL,"85"
"236","23",NULL,"2.30906","48.8591",NULL,"86"
"237","10",NULL,"2.30906","48.8591",NULL,"86"
"238","6",NULL,"2.3488","48.8614",NULL,"87"
"239","12",NULL,"2.36156","48.8584",NULL,"88"
"240","20",NULL,"2.36156","48.8584",NULL,"88"
"241","48",NULL,"2.36156","48.8584",NULL,"88"
"242","14",NULL,"2.35917","48.8842",NULL,"65"
"243","5",NULL,"2.36451","48.8692",NULL,"90"
"244","31",NULL,"2.37591","48.8829","À La Villette","91"
"245","19",NULL,"2.32612","48.8707",NULL,"92"
"246","54",NULL,"2.32612","48.8707",NULL,"92"
"247","8",NULL,"2.32612","48.8707",NULL,"92"
"248","8",NULL,"2.38337","48.8862","À La Villette","68"
"249","1",NULL,"2.35625","48.8745",NULL,"93"
"250",NULL,NULL,"0","0",NULL,"1032"
"251","32",NULL,"2.37095","48.8651",NULL,"94"
"252","7",NULL,"2.37095","48.8651",NULL,"94"
"253","12",NULL,"2.37095","48.8651",NULL,"94"
"254","17",NULL,"2.37095","48.8651",NULL,"94"
"255","38",NULL,"2.37095","48.8651",NULL,"94"
"256","12",NULL,"2.37095","48.8651",NULL,"94"
"257","40",NULL,"2.37095","48.8651",NULL,"94"
"258","35",NULL,"2.37095","48.8651",NULL,"94"
"259","22",NULL,"2.37419","48.8683",NULL,"95"
"260","47",NULL,"2.37419","48.8683",NULL,"95"
"261","42",NULL,"2.37419","48.8683",NULL,"95"
"262","47",NULL,"2.37419","48.8683",NULL,"95"
"263","26",NULL,"2.37419","48.8683",NULL,"95"
"264","44",NULL,"2.31713","48.8349",NULL,"62"
"265","23",NULL,"2.35906","48.8657",NULL,"96"
"266","11",NULL,"2.35906","48.8657",NULL,"96"
"267","5",NULL,"2.35906","48.8657",NULL,"96"
"268","29",NULL,"2.33639","48.8653",NULL,"98"
"269","1",NULL,"0","0",NULL,"99"
"270","35",NULL,"2.33639","48.8653",NULL,"98"
"271","41",NULL,"2.33639","48.8653",NULL,"98"
"272","29",NULL,"2.33639","48.8653",NULL,"98"
"273","15",NULL,"2.33639","48.8653",NULL,"98"
"274","29",NULL,"2.33639","48.8653",NULL,"98"
"275","43",NULL,"2.33404","48.8817",NULL,"100"
"276","15",NULL,"2.3475","48.8858","In Montmartre","81"
"277","22",NULL,"2.33404","48.8817",NULL,"100"
"278","34",NULL,"2.29288","48.8762",NULL,"101"
"279","26",NULL,"2.33404","48.8817",NULL,"100"
"280","92",NULL,"0","0",NULL,"102"
"281","18",NULL,"2.33085","48.8423",NULL,"103"
"282","48",NULL,"2.31713","48.8349",NULL,"62"
"283","16",NULL,"2.33085","48.8423",NULL,"103"
"284","10",NULL,"2.34973","48.8626",NULL,"104"
"285","38",NULL,"2.34973","48.8626",NULL,"104"
"286","14",NULL,"2.34973","48.8626",NULL,"104"
"287","15",NULL,"2.36751","48.8754",NULL,"105"
"288","26",NULL,"0","0","In Batignolles","106"
"289","14",NULL,"2.34169","48.8731",NULL,"107"
"290",NULL,NULL,"0","0",NULL,"1032"
"291","12",NULL,"2.34169","48.8731",NULL,"107"
"292","7",NULL,"2.37464","48.8875","À La Villette","108"
"293","11",NULL,"2.34169","48.8731",NULL,"107"
"294","3",NULL,"2.32482","48.884","In Batignolles","109"
"295","90",NULL,"2.34444","48.8522",NULL,"110"
"296","20",NULL,"2.34444","48.8522",NULL,"110"
"297","93",NULL,"2.34444","48.8522",NULL,"110"
"298","20",NULL,"2.34444","48.8522",NULL,"110"
"299","92",NULL,"2.34444","48.8522",NULL,"110"
"300","33",NULL,"2.34528","48.8531",NULL,"111"
"301","27",NULL,"2.34528","48.8531",NULL,"111"
"302",NULL,NULL,"0","0",NULL,"1032"
"303","7",NULL,"2.3439","48.8657",NULL,"112"
"304","7",NULL,"2.3439","48.8657",NULL,"112"
"305","21",NULL,"2.3439","48.8657",NULL,"112"
"306","15",NULL,"2.3439","48.8657",NULL,"112"
"307","30",NULL,"2.3235","48.8728",NULL,"113"
"308","44",NULL,"2.31713","48.8349",NULL,"62"
"309","16",NULL,"2.3235","48.8728",NULL,"113"
"310","59",NULL,"2.3235","48.8728",NULL,"113"
"311","23",NULL,"2.3235","48.8728",NULL,"113"
"312","12",NULL,"2.33482","48.8704",NULL,"114"
"313","23",NULL,"0","0","À La Villette","23"
"314","1",NULL,"2.33482","48.8704",NULL,"114"
"315","5",NULL,"2.34093","48.8848",NULL,"115"
"316","18",NULL,"2.34299","48.8593",NULL,"116"
"317","19",NULL,"2.34299","48.8593",NULL,"116"
"318","94",NULL,"2.34305","48.8826","Vor Der Barriere Poissonnière","117"
"319","6",NULL,"2.35111","48.8878","In Montmartre","52"
"320","22","bis","2.38541","48.8568",NULL,"118"
"321","19",NULL,"2.33113","48.8691","Rue De La Madeleine 45","119"
"322","12",NULL,"2.33113","48.8691",NULL,"119"
"323","10",NULL,"2.33113","48.8691",NULL,"119"
"324","8",NULL,"2.33113","48.8691",NULL,"119"
"325","9",NULL,"2.33113","48.8691",NULL,"119"
"326","15",NULL,"2.33113","48.8691",NULL,"119"
"327","10",NULL,"2.33113","48.8691",NULL,"119"
"328","10",NULL,"2.33113","48.8691",NULL,"119"
"329","12",NULL,"2.33113","48.8691",NULL,"119"
"330","6",NULL,"2.33113","48.8691",NULL,"119"
"331","2",NULL,"2.34493","48.8517",NULL,"120"
"332","43","bis","2.32187","48.8751",NULL,"121"
"333","23",NULL,"2.32187","48.8751",NULL,"121"
"334","92",NULL,"2.32187","48.8751",NULL,"121"
"335","21",NULL,"2.32187","48.8751",NULL,"121"
"336","21",NULL,"2.32187","48.8751",NULL,"121"
"337","92",NULL,"2.32187","48.8751",NULL,"121"
"338","51",NULL,"2.32187","48.8751",NULL,"121"
"339","58",NULL,"2.32187","48.8751",NULL,"121"
"340","120",NULL,"2.32187","48.8751",NULL,"121"
"341","88",NULL,"2.32187","48.8751",NULL,"121"
"342","114",NULL,"2.32187","48.8751",NULL,"121"
"343","51",NULL,"2.32187","48.8751",NULL,"121"
"344","15",NULL,"2.32187","48.8751",NULL,"121"
"345","51",NULL,"2.32187","48.8751",NULL,"121"
"346","58",NULL,"2.32187","48.8751",NULL,"121"
"347","33",NULL,"2.32187","48.8751",NULL,"121"
"348","3",NULL,"2.36106","48.8598",NULL,"122"
"349","9",NULL,"2.35275","48.8599",NULL,"123"
"350","6",NULL,"2.35275","48.8599",NULL,"123"
"351","59",NULL,"2.37837","48.8569",NULL,"124"
"352","112",NULL,"2.37837","48.8569",NULL,"124"
"353","129",NULL,"2.37837","48.8569",NULL,"124"
"354","162",NULL,"2.37837","48.8569",NULL,"124"
"355","53",NULL,"2.37837","48.8569",NULL,"124"
"356","32",NULL,"2.34305","48.8826","Vor Der Barriere Poissonnière","58"
"357","36",NULL,"2.37837","48.8569",NULL,"124"
"358","162",NULL,"2.37837","48.8569",NULL,"124"
"359","92",NULL,"2.37837","48.8569","Passage Vaucanson 4","124"
"360","51",NULL,"2.37837","48.8569",NULL,"124"
"361","75",NULL,"2.37837","48.8569",NULL,"124"
"362","65",NULL,"2.34117","48.8324",NULL,"126"
"363","9",NULL,"2.35111","48.8878","Zum Grand-balcon In Montmartre","52"
"364","37",NULL,"2.37591","48.8829","À La Villette","91"
"365","10",NULL,"2.33278","48.8667",NULL,"127"
"366","20",NULL,"0","0",NULL,"128"
"367","22",NULL,"0","0",NULL,"128"
"368","37",NULL,"0","0",NULL,"128"
"369","8",NULL,"0","0",NULL,"128"
"370","15",NULL,"0","0",NULL,"128"
"371","7",NULL,"2.34245","48.8794",NULL,"129"
"372","20",NULL,"2.34245","48.8794",NULL,"129"
"373","8",NULL,"2.3536","48.8577",NULL,"130"
"374","40",NULL,"2.3536","48.8577",NULL,"130"
"375","89",NULL,"2.3536","48.8577",NULL,"130"
"376","78",NULL,"2.3536","48.8577","Rue Saint-martin 70","130"
"377","34",NULL,"2.3536","48.8577",NULL,"130"
"378","65",NULL,"2.3536","48.8577",NULL,"130"
"379","10",NULL,"2.33521","48.8752",NULL,"131"
"380","19",NULL,"0","0",NULL,"132"
"381","38",NULL,"2.33521","48.8752",NULL,"131"
"382","19",NULL,"2.33521","48.8752",NULL,"131"
"383","84",NULL,"2.33521","48.8752",NULL,"131"
"384","14",NULL,"2.30762","48.8713",NULL,"133"
"385","19",NULL,"2.33278","48.8739",NULL,"79"
"386","16",NULL,"2.33521","48.8752",NULL,"131"
"387","66",NULL,"2.33521","48.8752",NULL,"131"
"388","108",NULL,"2.30786","48.8697","Chaillot 111","2"
"389","41",NULL,"2.33521","48.8752",NULL,"131"
"390","54",NULL,"2.33521","48.8752",NULL,"131"
"391","34",NULL,"2.32612","48.8707",NULL,"92"
"392","22",NULL,"0","0",NULL,"134"
"393","9",NULL,"2.34722","48.8575",NULL,"135"
"394","2","bis","2.32088","48.8713",NULL,"136"
"395","40",NULL,"2.32088","48.8713",NULL,"136"
"396","40",NULL,"2.32088","48.8713",NULL,"136"
"397","12",NULL,"2.32088","48.8713",NULL,"136"
"398","54",NULL,"2.32088","48.8713",NULL,"136"
"399","42",NULL,"2.32088","48.8713",NULL,"136"
"400","47",NULL,"2.32088","48.8713",NULL,"136"
"401","26",NULL,"2.32088","48.8713",NULL,"136"
"402","23",NULL,"2.32088","48.8713",NULL,"136"
"403","123",NULL,"2.31782","48.8575",NULL,"138"
"404","3",NULL,"2.33399","48.8635",NULL,"50"
"405","66",NULL,"2.34454","48.8579",NULL,"139"
"406","10",NULL,"2.32818","48.8662",NULL,"140"
"407","23",NULL,"2.32612","48.8707",NULL,"92"
"408","68",NULL,"2.32128","48.8517",NULL,"141"
"409","45",NULL,"2.32128","48.8517",NULL,"141"
"410","25",NULL,"2.33113","48.8691",NULL,"119"
"411","12",NULL,"2.32352","48.8468",NULL,"142"
"412","11",NULL,"2.32906","48.88",NULL,"143"
"413","6",NULL,"2.33858","48.8661","Palais-royal","144"
"414","8",NULL,"2.32948","48.8582",NULL,"145"
"415","23",NULL,"2.32948","48.8582",NULL,"145"
"416","31",NULL,"2.32948","48.8582",NULL,"145"
"417","21",NULL,"2.36391","48.8532",NULL,"146"
"418","9",NULL,"2.36391","48.8532",NULL,"146"
"419","14",NULL,"2.32243","48.8578",NULL,"147"
"420","12",NULL,"2.32243","48.8578",NULL,"147"
"421","31",NULL,"2.32243","48.8578",NULL,"147"
"422","109",NULL,"2.37703","48.8417",NULL,"148"
"423","45",NULL,"2.3173","48.8755",NULL,"149"
"424","33",NULL,"2.35025","48.8505",NULL,"150"
"425","64",NULL,"2.35917","48.8688",NULL,"151"
"426","56",NULL,"2.35917","48.8688",NULL,"151"
"427","74",NULL,"2.35917","48.8688",NULL,"151"
"428","32",NULL,"2.35917","48.8688",NULL,"151"
"429","28",NULL,"2.35917","48.8688",NULL,"151"
"430","80",NULL,"2.35917","48.8688",NULL,"151"
"431","76",NULL,"2.35917","48.8688",NULL,"151"
"432","30",NULL,"2.35917","48.8688",NULL,"151"
"433","40",NULL,"2.35917","48.8688","Succursale Rue De Richelieu 46 U. 49 Succursale Rue Saint-honoré 222","151"
"434","9",NULL,"2.32991","48.8819",NULL,"152"
"435","10",NULL,"2.32991","48.8819",NULL,"152"
"436","23",NULL,"2.34718","48.8678",NULL,"153"
"437","23",NULL,"2.34718","48.8678",NULL,"153"
"438","14",NULL,"2.30762","48.8713",NULL,"133"
"439","14",NULL,"2.34718","48.8678",NULL,"153"
"440","5",NULL,"2.34718","48.8678",NULL,"153"
"441","53",NULL,"2.34718","48.8678",NULL,"153"
"442","5",NULL,"2.34718","48.8678",NULL,"153"
"443","24",NULL,"2.34718","48.8678",NULL,"153"
"444","45",NULL,"2.34718","48.8678",NULL,"153"
"445","15",NULL,"2.34718","48.8678",NULL,"153"
"446","9",NULL,"2.34718","48.8678",NULL,"153"
"447","24",NULL,"2.34718","48.8678",NULL,"153"
"448","14",NULL,"2.32306","48.8681",NULL,"154"
"449","20",NULL,"2.34718","48.8678",NULL,"153"
"450","35",NULL,"2.34718","48.8678",NULL,"153"
"451","59",NULL,"2.34718","48.8678",NULL,"153"
"452","11",NULL,"2.34718","48.8678",NULL,"153"
"453","71",NULL,"2.31767","48.8582",NULL,"155"
"454","6",NULL,"2.31767","48.8582",NULL,"155"
"455","48",NULL,"2.31839","48.8699",NULL,"156"
"456","31",NULL,"2.31767","48.8582",NULL,"155"
"457","51",NULL,"2.31767","48.8582",NULL,"155"
"458","8",NULL,"2.35678","48.8609",NULL,"157"
"459","8",NULL,"2.35678","48.8609",NULL,"157"
"460","2",NULL,"2.35678","48.8609",NULL,"157"
"461","63",NULL,"2.36233","48.863",NULL,"158"
"462","40",NULL,"2.36233","48.863",NULL,"158"
"463","49",NULL,"2.36233","48.863",NULL,"158"
"464","20",NULL,"2.33043","48.8761",NULL,"159"
"465","61",NULL,"2.36233","48.863",NULL,"158"
"466","3",NULL,"2.36233","48.863",NULL,"158"
"467","61",NULL,"2.36233","48.863",NULL,"158"
"468","35",NULL,"2.36233","48.863",NULL,"158"
"469","9",NULL,"2.33716","48.8538",NULL,"160"
"470","12",NULL,"2.33716","48.8538",NULL,"160"
"471","22",NULL,"2.33716","48.8538",NULL,"160"
"472","15",NULL,"2.32595","48.8732",NULL,"161"
"473","14",NULL,"2.33716","48.8538",NULL,"160"
"474","57",NULL,"2.32906","48.88",NULL,"143"
"475","14",NULL,"2.32506","48.8723",NULL,"162"
"476","4",NULL,"2.32506","48.8723",NULL,"162"
"477","14",NULL,"2.32506","48.8723",NULL,"162"
"478","15",NULL,"2.32506","48.8723",NULL,"162"
"479","10",NULL,"2.32551","48.8685",NULL,"163"
"480","4",NULL,"2.32818","48.8662",NULL,"140"
"481","8",NULL,"2.32818","48.8662",NULL,"140"
"482","4",NULL,"2.32818","48.8662",NULL,"140"
"483","9",NULL,"2.32818","48.8662",NULL,"140"
"484","10",NULL,"2.32818","48.8662",NULL,"140"
"485","9",NULL,"2.32818","48.8662",NULL,"140"
"486","61",NULL,"2.32824","48.8725",NULL,"164"
"487","157",NULL,"2.31839","48.8699",NULL,"156"
"488","69",NULL,"2.32824","48.8725",NULL,"164"
"489","60",NULL,"2.32824","48.8725",NULL,"164"
"490","71",NULL,"2.32824","48.8725",NULL,"164"
"491","31",NULL,"2.32824","48.8725",NULL,"164"
"492","12",NULL,"2.32824","48.8725",NULL,"164"
"493","23",NULL,"2.30298","48.8731",NULL,"165"
"494","7",NULL,"2.32824","48.8725",NULL,"164"
"495","16",NULL,"2.33136","48.8752",NULL,"166"
